season,playerId,player,team,conference,category,statType,stat
2024,-6271, Team,Jacksonville State,Conference USA,passing,TD,0
2024,-6271, Team,Jacksonville State,Conference USA,passing,YDS,0
2024,-6271, Team,Jacksonville State,Conference USA,passing,YPA,0.0
2024,-6260, Team,Jackson State,SWAC,passing,ATT,2
2024,-6260, Team,Jackson State,SWAC,passing,COMPLETIONS,0
2024,-6260, Team,Jackson State,SWAC,passing,INT,0
2024,-6260, Team,Jackson State,SWAC,passing,PCT,0.000
2024,-6260, Team,Jackson State,SWAC,passing,TD,0
2024,-6260, Team,Jackson State,SWAC,passing,YDS,0
2024,-6260, Team,Jackson State,SWAC,passing,YPA,0.0
2024,-6249, Team,Iowa State,Big 12,passing,ATT,2
2024,-6249, Team,Iowa State,Big 12,passing,COMPLETIONS,0
2024,-6249, Team,Iowa State,Big 12,passing,INT,0
2024,-6249, Team,Iowa State,Big 12,passing,PCT,0.000
2024,-6249, Team,Iowa State,Big 12,passing,TD,0
2024,-6249, Team,Iowa State,Big 12,passing,YDS,0
2024,-6249, Team,Iowa State,Big 12,passing,YPA,0.0
2024,-6231, Team,Indiana State,MVFC,passing,ATT,2
2024,-6231, Team,Indiana State,MVFC,passing,COMPLETIONS,0
2024,-6231, Team,Indiana State,MVFC,passing,INT,0
2024,-6231, Team,Indiana State,MVFC,passing,PCT,0.000
2024,-6231, Team,Indiana State,MVFC,passing,TD,0
2024,-6231, Team,Indiana State,MVFC,passing,YDS,0
2024,-6231, Team,Indiana State,MVFC,passing,YPA,0.0
2024,-6223, Team,Indiana,Big Ten,passing,ATT,1
2024,-6223, Team,Indiana,Big Ten,passing,COMPLETIONS,0
2024,-6223, Team,Indiana,Big Ten,passing,INT,0
2024,-6223, Team,Indiana,Big Ten,passing,PCT,0.000
2024,-6223, Team,Indiana,Big Ten,passing,TD,0
2024,-6223, Team,Indiana,Big Ten,passing,YDS,0
2024,-6223, Team,Indiana,Big Ten,passing,YPA,0.0
2024,-6210, Team,Illinois,Big Ten,passing,ATT,1
2024,-6210, Team,Illinois,Big Ten,passing,COMPLETIONS,0
2024,-6210, Team,Illinois,Big Ten,passing,INT,0
2024,-6210, Team,Illinois,Big Ten,passing,PCT,0.000
2024,-6210, Team,Illinois,Big Ten,passing,TD,0
2024,-6210, Team,Illinois,Big Ten,passing,YDS,0
2024,-6210, Team,Illinois,Big Ten,passing,YPA,0.0
2024,-6165, Team,Holy Cross,Patriot,passing,ATT,3
2024,-6165, Team,Holy Cross,Patriot,passing,COMPLETIONS,0
2024,-6165, Team,Holy Cross,Patriot,passing,INT,0
2024,-6165, Team,Holy Cross,Patriot,passing,PCT,0.000
2024,-6165, Team,Holy Cross,Patriot,passing,TD,0
2024,-6165, Team,Holy Cross,Patriot,passing,YDS,0
2024,-6165, Team,Holy Cross,Patriot,passing,YPA,0.0
2024,-6130, Team,Harvard,Ivy,passing,ATT,1
2024,-6130, Team,Harvard,Ivy,passing,COMPLETIONS,0
2024,-6130, Team,Harvard,Ivy,passing,INT,0
2024,-6130, Team,Harvard,Ivy,passing,PCT,0.000
2024,-6130, Team,Harvard,Ivy,passing,TD,0
2024,-6130, Team,Harvard,Ivy,passing,YDS,0
2024,-6130, Team,Harvard,Ivy,passing,YPA,0.0
2024,-6090, Team,Georgetown,Patriot,passing,ATT,1
2024,-6090, Team,Georgetown,Patriot,passing,COMPLETIONS,0
2024,-6090, Team,Georgetown,Patriot,passing,INT,0
2024,-6090, Team,Georgetown,Patriot,passing,PCT,0.000
2024,-6090, Team,Georgetown,Patriot,passing,TD,0
2024,-6090, Team,Georgetown,Patriot,passing,YDS,0
2024,-6090, Team,Georgetown,Patriot,passing,YPA,0.0
2024,-6037, Team,Georgia Tech,ACC,passing,ATT,2
2024,-6037, Team,Georgia Tech,ACC,passing,COMPLETIONS,0
2024,-6037, Team,Georgia Tech,ACC,passing,INT,0
2024,-6037, Team,Georgia Tech,ACC,passing,PCT,0.000
2024,-6037, Team,Georgia Tech,ACC,passing,TD,0
2024,-6037, Team,Georgia Tech,ACC,passing,YDS,0
2024,-6037, Team,Georgia Tech,ACC,passing,YPA,0.0
2024,-6034, Team,Georgia Southern,Sun Belt,passing,ATT,1
2024,-6034, Team,Georgia Southern,Sun Belt,passing,COMPLETIONS,0
2024,-6034, Team,Georgia Southern,Sun Belt,passing,INT,0
2024,-6034, Team,Georgia Southern,Sun Belt,passing,PCT,0.000
2024,-6034, Team,Georgia Southern,Sun Belt,passing,TD,0
2024,-6034, Team,Georgia Southern,Sun Belt,passing,YDS,0
2024,-6034, Team,Georgia Southern,Sun Belt,passing,YPA,0.0
2024,-5995, Team,Florida State,ACC,passing,ATT,1
2024,-5995, Team,Florida State,ACC,passing,COMPLETIONS,0
2024,-5995, Team,Florida State,ACC,passing,INT,0
2024,-5995, Team,Florida State,ACC,passing,PCT,0.000
2024,-5995, Team,Florida State,ACC,passing,TD,0
2024,-5995, Team,Florida State,ACC,passing,YDS,0
2024,-5995, Team,Florida State,ACC,passing,YPA,0.0
2024,-5992, Team,Florida A&M,SWAC,passing,ATT,1
2024,-5992, Team,Florida A&M,SWAC,passing,COMPLETIONS,0
2024,-5992, Team,Florida A&M,SWAC,passing,INT,0
2024,-5992, Team,Florida A&M,SWAC,passing,PCT,0.000
2024,-5992, Team,Florida A&M,SWAC,passing,TD,0
2024,-5992, Team,Florida A&M,SWAC,passing,YDS,0
2024,-5992, Team,Florida A&M,SWAC,passing,YPA,0.0
2024,-5989, Team,Florida,SEC,passing,ATT,3
2024,-5989, Team,Florida,SEC,passing,COMPLETIONS,0
2024,-5989, Team,Florida,SEC,passing,INT,0
2024,-5989, Team,Florida,SEC,passing,PCT,0.000
2024,-5989, Team,Florida,SEC,passing,TD,0
2024,-5989, Team,Florida,SEC,passing,YDS,0
2024,-5989, Team,Florida,SEC,passing,YPA,0.0
2024,-5975, Team,Florida Atlantic,American Athletic,passing,ATT,1
2024,-5975, Team,Florida Atlantic,American Athletic,passing,COMPLETIONS,0
2024,-5975, Team,Florida Atlantic,American Athletic,passing,INT,0
2024,-5975, Team,Florida Atlantic,American Athletic,passing,PCT,0.000
2024,-5975, Team,Florida Atlantic,American Athletic,passing,TD,0
2024,-5975, Team,Florida Atlantic,American Athletic,passing,YDS,0
2024,-5975, Team,Florida Atlantic,American Athletic,passing,YPA,0.0
2024,-5914, Team,Elon,CAA,passing,ATT,1
2024,-5914, Team,Elon,CAA,passing,COMPLETIONS,0
2024,-5914, Team,Elon,CAA,passing,INT,0
2024,-5914, Team,Elon,CAA,passing,PCT,0.000
2024,-5914, Team,Elon,CAA,passing,TD,0
2024,-5914, Team,Elon,CAA,passing,YDS,0
2024,-5914, Team,Elon,CAA,passing,YPA,0.0
2024,-5869, Team,Eastern Illinois,Big South-OVC,passing,ATT,1
2024,-5869, Team,Eastern Illinois,Big South-OVC,passing,COMPLETIONS,0
2024,-5869, Team,Eastern Illinois,Big South-OVC,passing,INT,0
2024,-5869, Team,Eastern Illinois,Big South-OVC,passing,PCT,0.000
2024,-5869, Team,Eastern Illinois,Big South-OVC,passing,TD,0
2024,-5869, Team,Eastern Illinois,Big South-OVC,passing,YDS,0
2024,-5869, Team,Eastern Illinois,Big South-OVC,passing,YPA,0.0
2024,-5866, Team,East Carolina,American Athletic,passing,ATT,1
2024,-5866, Team,East Carolina,American Athletic,passing,COMPLETIONS,0
2024,-5866, Team,East Carolina,American Athletic,passing,INT,0
2024,-5866, Team,East Carolina,American Athletic,passing,PCT,0.000
2024,-5866, Team,East Carolina,American Athletic,passing,TD,0
2024,-5866, Team,East Carolina,American Athletic,passing,YDS,0
2024,-5866, Team,East Carolina,American Athletic,passing,YPA,0.0
2024,-5800, Team,Delaware State,MEAC,passing,ATT,1
2024,-5800, Team,Delaware State,MEAC,passing,COMPLETIONS,0
2024,-5800, Team,Delaware State,MEAC,passing,INT,0
2024,-5800, Team,Delaware State,MEAC,passing,PCT,0.000
2024,-5800, Team,Delaware State,MEAC,passing,TD,0
2024,-5800, Team,Delaware State,MEAC,passing,YDS,0
2024,-5800, Team,Delaware State,MEAC,passing,YPA,0.0
2024,-5797, Team,Delaware,CAA,passing,ATT,1
2024,-5797, Team,Delaware,CAA,passing,COMPLETIONS,0
2024,-5797, Team,Delaware,CAA,passing,INT,0
2024,-5797, Team,Delaware,CAA,passing,PCT,0.000
2024,-5797, Team,Delaware,CAA,passing,TD,0
2024,-5797, Team,Delaware,CAA,passing,YDS,0
2024,-5797, Team,Delaware,CAA,passing,YPA,0.0
2024,-5786, Team,Davidson,Pioneer,passing,ATT,2
2024,-5786, Team,Davidson,Pioneer,passing,COMPLETIONS,0
2024,-5786, Team,Davidson,Pioneer,passing,INT,0
2024,-5786, Team,Davidson,Pioneer,passing,PCT,0.000
2024,-5786, Team,Davidson,Pioneer,passing,TD,0
2024,-5786, Team,Davidson,Pioneer,passing,YDS,0
2024,-5786, Team,Davidson,Pioneer,passing,YPA,0.0
2024,-5650, Team,Clemson,ACC,passing,ATT,2
2024,-5650, Team,Clemson,ACC,passing,COMPLETIONS,0
2024,-5650, Team,Clemson,ACC,passing,INT,0
2024,-5650, Team,Clemson,ACC,passing,PCT,0.000
2024,-5650, Team,Clemson,ACC,passing,TD,0
2024,-5650, Team,Clemson,ACC,passing,YDS,0
2024,-5650, Team,Clemson,ACC,passing,YPA,0.0
2024,-5604, Team,Charleston Southern,Big South-OVC,passing,ATT,1
2024,-5604, Team,Charleston Southern,Big South-OVC,passing,COMPLETIONS,0
2024,-5604, Team,Charleston Southern,Big South-OVC,passing,INT,0
2024,-5604, Team,Charleston Southern,Big South-OVC,passing,PCT,0.000
2024,-5604, Team,Charleston Southern,Big South-OVC,passing,TD,0
2024,-5604, Team,Charleston Southern,Big South-OVC,passing,YDS,0
2024,-5604, Team,Charleston Southern,Big South-OVC,passing,YPA,0.0
2024,-5566, Team,Central Michigan,Mid-American,passing,ATT,1
2024,-5566, Team,Central Michigan,Mid-American,passing,COMPLETIONS,0
2024,-5566, Team,Central Michigan,Mid-American,passing,INT,0
2024,-5566, Team,Central Michigan,Mid-American,passing,PCT,0.000
2024,-5566, Team,Central Michigan,Mid-American,passing,TD,0
2024,-5566, Team,Central Michigan,Mid-American,passing,YDS,0
2024,-5566, Team,Central Michigan,Mid-American,passing,YPA,0.0
2024,-5558, Team,Central Connecticut,NEC,passing,ATT,1
2024,-5558, Team,Central Connecticut,NEC,passing,COMPLETIONS,0
2024,-5558, Team,Central Connecticut,NEC,passing,INT,0
2024,-5558, Team,Central Connecticut,NEC,passing,PCT,0.000
2024,-5558, Team,Central Connecticut,NEC,passing,TD,0
2024,-5558, Team,Central Connecticut,NEC,passing,YDS,0
2024,-5558, Team,Central Connecticut,NEC,passing,YPA,0.0
2024,-5490, Team,California,ACC,passing,ATT,2
2024,-5490, Team,California,ACC,passing,COMPLETIONS,0
2024,-5490, Team,California,ACC,passing,INT,0
2024,-5490, Team,California,ACC,passing,PCT,0.000
2024,-5490, Team,California,ACC,passing,TD,0
2024,-5490, Team,California,ACC,passing,YDS,0
2024,-5490, Team,California,ACC,passing,YPA,0.0
2024,-5481, Team,UC Davis,Big Sky,passing,ATT,1
2024,-5481, Team,UC Davis,Big Sky,passing,COMPLETIONS,0
2024,-5481, Team,UC Davis,Big Sky,passing,INT,0
2024,-5481, Team,UC Davis,Big Sky,passing,PCT,0.000
2024,-5481, Team,UC Davis,Big Sky,passing,TD,0
2024,-5481, Team,UC Davis,Big Sky,passing,YDS,0
2024,-5481, Team,UC Davis,Big Sky,passing,YPA,0.0
2024,-5470, Team,Butler,Pioneer,passing,ATT,1
2024,-5470, Team,Butler,Pioneer,passing,COMPLETIONS,0
2024,-5470, Team,Butler,Pioneer,passing,INT,0
2024,-5470, Team,Butler,Pioneer,passing,PCT,0.000
2024,-5470, Team,Butler,Pioneer,passing,TD,0
2024,-5470, Team,Butler,Pioneer,passing,YDS,0
2024,-5470, Team,Butler,Pioneer,passing,YPA,0.0
2024,-5454, Team,Bryant,CAA,passing,ATT,5
2024,-5454, Team,Bryant,CAA,passing,COMPLETIONS,0
2024,-5454, Team,Bryant,CAA,passing,INT,0
2024,-5454, Team,Bryant,CAA,passing,PCT,0.000
2024,-5454, Team,Bryant,CAA,passing,TD,0
2024,-5454, Team,Bryant,CAA,passing,YDS,0
2024,-5454, Team,Bryant,CAA,passing,YPA,0.0
2024,-5448, Team,Brown,Ivy,passing,ATT,2
2024,-5448, Team,Brown,Ivy,passing,COMPLETIONS,0
2024,-5448, Team,Brown,Ivy,passing,INT,0
2024,-5448, Team,Brown,Ivy,passing,PCT,0.000
2024,-5448, Team,Brown,Ivy,passing,TD,0
2024,-5448, Team,Brown,Ivy,passing,YDS,0
2024,-5448, Team,Brown,Ivy,passing,YPA,0.0
2024,-5439, Team,BYU,Big 12,passing,ATT,3
2024,-5439, Team,BYU,Big 12,passing,COMPLETIONS,0
2024,-5439, Team,BYU,Big 12,passing,INT,0
2024,-5439, Team,BYU,Big 12,passing,PCT,0.000
2024,-5439, Team,BYU,Big 12,passing,TD,0
2024,-5439, Team,BYU,Big 12,passing,YDS,0
2024,-5439, Team,BYU,Big 12,passing,YPA,0.0
2024,-5422, Team,Bowling Green,Mid-American,passing,ATT,1
2024,-5422, Team,Bowling Green,Mid-American,passing,COMPLETIONS,0
2024,-5422, Team,Bowling Green,Mid-American,passing,INT,0
2024,-5422, Team,Bowling Green,Mid-American,passing,PCT,0.000
2024,-5422, Team,Bowling Green,Mid-American,passing,TD,0
2024,-5422, Team,Bowling Green,Mid-American,passing,YDS,0
2024,-5422, Team,Bowling Green,Mid-American,passing,YPA,0.0
2024,-5365, Team,Bethune-Cookman,SWAC,passing,ATT,2
2024,-5365, Team,Bethune-Cookman,SWAC,passing,COMPLETIONS,0
2024,-5365, Team,Bethune-Cookman,SWAC,passing,INT,0
2024,-5365, Team,Bethune-Cookman,SWAC,passing,PCT,0.000
2024,-5365, Team,Bethune-Cookman,SWAC,passing,TD,0
2024,-5365, Team,Bethune-Cookman,SWAC,passing,YDS,0
2024,-5365, Team,Bethune-Cookman,SWAC,passing,YPA,0.0
2024,-5275, Team,Auburn,SEC,passing,ATT,1
2024,-5275, Team,Auburn,SEC,passing,COMPLETIONS,0
2024,-5275, Team,Auburn,SEC,passing,INT,0
2024,-5275, Team,Auburn,SEC,passing,PCT,0.000
2024,-5275, Team,Auburn,SEC,passing,TD,0
2024,-5275, Team,Auburn,SEC,passing,YDS,0
2024,-5275, Team,Auburn,SEC,passing,YPA,0.0
2024,-5237, Team,Arkansas,SEC,passing,ATT,1
2024,-5237, Team,Arkansas,SEC,passing,COMPLETIONS,0
2024,-5237, Team,Arkansas,SEC,passing,INT,0
2024,-5237, Team,Arkansas,SEC,passing,PCT,0.000
2024,-5237, Team,Arkansas,SEC,passing,TD,0
2024,-5237, Team,Arkansas,SEC,passing,YDS,0
2024,-5237, Team,Arkansas,SEC,passing,YPA,0.0
2024,-5186, Team,Alcorn State,SWAC,passing,ATT,1
2024,-5186, Team,Alcorn State,SWAC,passing,COMPLETIONS,0
2024,-5186, Team,Alcorn State,SWAC,passing,INT,0
2024,-5186, Team,Alcorn State,SWAC,passing,PCT,0.000
2024,-5186, Team,Alcorn State,SWAC,passing,TD,0
2024,-5186, Team,Alcorn State,SWAC,passing,YDS,0
2024,-5186, Team,Alcorn State,SWAC,passing,YPA,0.0
2024,-5154, Team,Alabama,SEC,passing,ATT,1
2024,-5154, Team,Alabama,SEC,passing,COMPLETIONS,0
2024,-5154, Team,Alabama,SEC,passing,INT,0
2024,-5154, Team,Alabama,SEC,passing,PCT,0.000
2024,-5154, Team,Alabama,SEC,passing,TD,0
2024,-5154, Team,Alabama,SEC,passing,YDS,0
2024,-5154, Team,Alabama,SEC,passing,YPA,0.0
2024,-5151, Team,Akron,Mid-American,passing,ATT,1
2024,-5151, Team,Akron,Mid-American,passing,COMPLETIONS,0
2024,-5151, Team,Akron,Mid-American,passing,INT,0
2024,-5151, Team,Akron,Mid-American,passing,PCT,0.000
2024,-5151, Team,Akron,Mid-American,passing,TD,0
2024,-5151, Team,Akron,Mid-American,passing,YDS,0
2024,-5151, Team,Akron,Mid-American,passing,YPA,0.0
2024,-5136, Team,Abilene Christian,UAC,passing,ATT,1
2024,-5136, Team,Abilene Christian,UAC,passing,COMPLETIONS,0
2024,-5136, Team,Abilene Christian,UAC,passing,INT,0
2024,-5136, Team,Abilene Christian,UAC,passing,PCT,0.000
2024,-5136, Team,Abilene Christian,UAC,passing,TD,0
2024,-5136, Team,Abilene Christian,UAC,passing,YDS,0
2024,-5136, Team,Abilene Christian,UAC,passing,YPA,0.0
2024,102597,Will Rogers,Washington,Big Ten,passing,ATT,311
2024,102597,Will Rogers,Washington,Big Ten,passing,COMPLETIONS,220
2024,102597,Will Rogers,Washington,Big Ten,passing,INT,7
2024,102597,Will Rogers,Washington,Big Ten,passing,PCT,0.707
2024,102597,Will Rogers,Washington,Big Ten,passing,TD,14
2024,102597,Will Rogers,Washington,Big Ten,passing,YDS,2458
2024,102597,Will Rogers,Washington,Big Ten,passing,YPA,7.9
2024,233186,Josh Jenkins,Holy Cross,Patriot,passing,ATT,1
2024,233186,Josh Jenkins,Holy Cross,Patriot,passing,COMPLETIONS,0
2024,233186,Josh Jenkins,Holy Cross,Patriot,passing,INT,1
2024,233186,Josh Jenkins,Holy Cross,Patriot,passing,PCT,0.000
2024,233186,Josh Jenkins,Holy Cross,Patriot,passing,TD,0
2024,233186,Josh Jenkins,Holy Cross,Patriot,passing,YDS,0
2024,233186,Josh Jenkins,Holy Cross,Patriot,passing,YPA,0.0
2024,552920,Zach Sims,Alabama State,SWAC,passing,ATT,43
2024,552920,Zach Sims,Alabama State,SWAC,passing,COMPLETIONS,19
2024,552920,Zach Sims,Alabama State,SWAC,passing,INT,1
2024,552920,Zach Sims,Alabama State,SWAC,passing,PCT,0.442
2024,552920,Zach Sims,Alabama State,SWAC,passing,TD,1
2024,552920,Zach Sims,Alabama State,SWAC,passing,YDS,194
2024,552920,Zach Sims,Alabama State,SWAC,passing,YPA,4.5
2024,4360480,Spencer Petras,Utah State,Mountain West,passing,ATT,327
2024,4360480,Spencer Petras,Utah State,Mountain West,passing,COMPLETIONS,214
2024,4360480,Spencer Petras,Utah State,Mountain West,passing,INT,11
2024,4360480,Spencer Petras,Utah State,Mountain West,passing,PCT,0.654
2024,4360480,Spencer Petras,Utah State,Mountain West,passing,TD,17
2024,4360480,Spencer Petras,Utah State,Mountain West,passing,YDS,2315
2024,4360480,Spencer Petras,Utah State,Mountain West,passing,YPA,7.1
2024,4360689,Tyler Shough,Louisville,ACC,passing,ATT,389
2024,4360689,Tyler Shough,Louisville,ACC,passing,COMPLETIONS,244
2024,4360689,Tyler Shough,Louisville,ACC,passing,INT,6
2024,4360689,Tyler Shough,Louisville,ACC,passing,PCT,0.627
2024,4360689,Tyler Shough,Louisville,ACC,passing,TD,23
2024,4360689,Tyler Shough,Louisville,ACC,passing,YDS,3195
2024,4360689,Tyler Shough,Louisville,ACC,passing,YPA,8.2
2024,4360890,Jordan McCloud,Texas State,Sun Belt,passing,ATT,389
2024,4360890,Jordan McCloud,Texas State,Sun Belt,passing,COMPLETIONS,272
2024,4360890,Jordan McCloud,Texas State,Sun Belt,passing,INT,13
2024,4360890,Jordan McCloud,Texas State,Sun Belt,passing,PCT,0.699
2024,4360890,Jordan McCloud,Texas State,Sun Belt,passing,TD,30
2024,4360890,Jordan McCloud,Texas State,Sun Belt,passing,YDS,3222
2024,4360890,Jordan McCloud,Texas State,Sun Belt,passing,YPA,8.3
2024,4361025,Jack Tuttle,Michigan,Big Ten,passing,ATT,50
2024,4361025,Jack Tuttle,Michigan,Big Ten,passing,COMPLETIONS,30
2024,4361025,Jack Tuttle,Michigan,Big Ten,passing,INT,2
2024,4361025,Jack Tuttle,Michigan,Big Ten,passing,PCT,0.600
2024,4361025,Jack Tuttle,Michigan,Big Ten,passing,TD,1
2024,4361025,Jack Tuttle,Michigan,Big Ten,passing,YDS,306
2024,4361025,Jack Tuttle,Michigan,Big Ten,passing,YPA,6.1
2024,4362075,Cameron Rising,Utah,Big 12,passing,ATT,66
2024,4362075,Cameron Rising,Utah,Big 12,passing,COMPLETIONS,34
2024,4362075,Cameron Rising,Utah,Big 12,passing,INT,3
2024,4362075,Cameron Rising,Utah,Big 12,passing,PCT,0.515
2024,4362075,Cameron Rising,Utah,Big 12,passing,TD,7
2024,4362075,Cameron Rising,Utah,Big 12,passing,YDS,555
2024,4362075,Cameron Rising,Utah,Big 12,passing,YPA,8.4
2024,4362159,Alan Bowman,Oklahoma State,Big 12,passing,ATT,340
2024,4362159,Alan Bowman,Oklahoma State,Big 12,passing,COMPLETIONS,204
2024,4362159,Alan Bowman,Oklahoma State,Big 12,passing,INT,12
2024,4362159,Alan Bowman,Oklahoma State,Big 12,passing,PCT,0.600
2024,4362159,Alan Bowman,Oklahoma State,Big 12,passing,TD,17
2024,4362159,Alan Bowman,Oklahoma State,Big 12,passing,YDS,2442
2024,4362159,Alan Bowman,Oklahoma State,Big 12,passing,YPA,7.2
2024,4362915,Gerry Bohannon,BYU,Big 12,passing,ATT,4
2024,4362915,Gerry Bohannon,BYU,Big 12,passing,COMPLETIONS,3
2024,4362915,Gerry Bohannon,BYU,Big 12,passing,INT,1
2024,4362915,Gerry Bohannon,BYU,Big 12,passing,PCT,0.750
2024,4362915,Gerry Bohannon,BYU,Big 12,passing,TD,0
2024,4362915,Gerry Bohannon,BYU,Big 12,passing,YDS,27
2024,4362915,Gerry Bohannon,BYU,Big 12,passing,YPA,6.8
2024,4367042,John Erby,Duquesne,NEC,passing,ATT,1
2024,4367042,John Erby,Duquesne,NEC,passing,COMPLETIONS,0
2024,4367042,John Erby,Duquesne,NEC,passing,INT,0
2024,4367042,John Erby,Duquesne,NEC,passing,PCT,0.000
2024,4367042,John Erby,Duquesne,NEC,passing,TD,0
2024,4367042,John Erby,Duquesne,NEC,passing,YDS,0
2024,4367042,John Erby,Duquesne,NEC,passing,YPA,0.0
2024,4367069,Ty Son Lawton,Indiana,Big Ten,passing,ATT,1
2024,4367069,Ty Son Lawton,Indiana,Big Ten,passing,COMPLETIONS,0
2024,4367069,Ty Son Lawton,Indiana,Big Ten,passing,INT,0
2024,4367069,Ty Son Lawton,Indiana,Big Ten,passing,PCT,0.000
2024,4367069,Ty Son Lawton,Indiana,Big Ten,passing,TD,0
2024,4367069,Ty Son Lawton,Indiana,Big Ten,passing,YDS,0
2024,4367069,Ty Son Lawton,Indiana,Big Ten,passing,YPA,0.0
2024,4369910,Chance Newman,Northwestern State,Southland,passing,ATT,1
2024,4369910,Chance Newman,Northwestern State,Southland,passing,COMPLETIONS,1
2024,4369910,Chance Newman,Northwestern State,Southland,passing,INT,0
2024,4369910,Chance Newman,Northwestern State,Southland,passing,PCT,1.000
2024,4369910,Chance Newman,Northwestern State,Southland,passing,TD,0
2024,4369910,Chance Newman,Northwestern State,Southland,passing,YDS,6
2024,4369910,Chance Newman,Northwestern State,Southland,passing,YPA,6.0
2024,4370170,Landon Parker,Troy,Sun Belt,passing,ATT,3
2024,4370170,Landon Parker,Troy,Sun Belt,passing,COMPLETIONS,1
2024,4370170,Landon Parker,Troy,Sun Belt,passing,INT,0
2024,4370170,Landon Parker,Troy,Sun Belt,passing,PCT,0.333
2024,4370170,Landon Parker,Troy,Sun Belt,passing,TD,0
2024,4370170,Landon Parker,Troy,Sun Belt,passing,YDS,29
2024,4370170,Landon Parker,Troy,Sun Belt,passing,YPA,9.7
2024,4371078,Romelo Williams,Virginia St,CIAA,passing,ATT,20
2024,4371078,Romelo Williams,Virginia St,CIAA,passing,COMPLETIONS,14
2024,4371078,Romelo Williams,Virginia St,CIAA,passing,INT,1
2024,4371078,Romelo Williams,Virginia St,CIAA,passing,PCT,0.700
2024,4371078,Romelo Williams,Virginia St,CIAA,passing,TD,1
2024,4371078,Romelo Williams,Virginia St,CIAA,passing,YDS,171
2024,4371078,Romelo Williams,Virginia St,CIAA,passing,YPA,8.6
2024,4373895,Ben Wooldridge,Louisiana,Sun Belt,passing,ATT,291
2024,4373895,Ben Wooldridge,Louisiana,Sun Belt,passing,COMPLETIONS,192
2024,4373895,Ben Wooldridge,Louisiana,Sun Belt,passing,INT,6
2024,4373895,Ben Wooldridge,Louisiana,Sun Belt,passing,PCT,0.660
2024,4373895,Ben Wooldridge,Louisiana,Sun Belt,passing,TD,17
2024,4373895,Ben Wooldridge,Louisiana,Sun Belt,passing,YDS,2453
2024,4373895,Ben Wooldridge,Louisiana,Sun Belt,passing,YPA,8.4
2024,4379400,Matthew Downing,Elon,CAA,passing,ATT,233
2024,4379400,Matthew Downing,Elon,CAA,passing,COMPLETIONS,144
2024,4379400,Matthew Downing,Elon,CAA,passing,INT,4
2024,4379400,Matthew Downing,Elon,CAA,passing,PCT,0.618
2024,4379400,Matthew Downing,Elon,CAA,passing,TD,16
2024,4379400,Matthew Downing,Elon,CAA,passing,YDS,2049
2024,4379400,Matthew Downing,Elon,CAA,passing,YPA,8.8
2024,4384603,Will McElvain,Central Arkansas,UAC,passing,ATT,257
2024,4384603,Will McElvain,Central Arkansas,UAC,passing,COMPLETIONS,169
2024,4384603,Will McElvain,Central Arkansas,UAC,passing,INT,6
2024,4384603,Will McElvain,Central Arkansas,UAC,passing,PCT,0.658
